4,1,1348.11,418.70,174.29,381.99,1,-1,-1,-1
4,2,584.58,443.96,89.34,264.06,1,-1,-1,-1
4,3,1470.39,430.15,135.94,339.88,1,-1,-1,-1
4,4,438.67,442.89,122.49,280.98,1,-1,-1,-1
4,5,1011.80,429.89,47.24,98.90,1,-1,-1,-1
4,6,911.97,487.37,97.85,98.23,1,-1,-1,-1
4,7,1256.44,447.66,36.36,99.10,1,-1,-1,-1
4,8,731.98,476.48,35.87,92.99,1,-1,-1,-1
4,9,936.30,434.09,39.86,82.00,1,-1,-1,-1
4,10,546.95,449.55,35.26,108.87,1,-1,-1,-1
4,11,649.16,458.97,59.28,184.65,1,-1,-1,-1
4,12,1164.84,437.70,25.77,88.56,1,-1,-1,-1
4,13,1101.66,436.08,37.28,112.33,1,-1,-1,-1
4,14,1838.27,430.38,80.86,225.34,1,-1,-1,-1
4,15,510.32,461.52,49.84,194.68,1,-1,-1,-1
5,1,1353.41,416.50,178.25,384.79,1,-1,-1,-1
5,2,584.32,444.80,89.32,263.48,1,-1,-1,-1
5,3,1475.55,428.56,144.58,341.53,1,-1,-1,-1
5,4,438.57,443.50,122.79,280.48,1,-1,-1,-1
5,5,1011.52,429.59,47.78,99.06,1,-1,-1,-1
5,6,911.73,489.38,98.43,97.11,1,-1,-1,-1
5,7,1256.38,447.67,36.24,98.90,1,-1,-1,-1
5,8,732.19,479.03,35.87,89.99,1,-1,-1,-1
5,9,935.99,434.26,39.44,81.65,1,-1,-1,-1
5,10,547.55,455.15,34.09,102.74,1,-1,-1,-1
5,11,645.82,461.87,63.08,182.24,1,-1,-1,-1
5,12,1164.77,437.74,26.44,88.62,1,-1,-1,-1
5,13,1101.64,436.20,37.34,112.20,1,-1,-1,-1
5,14,1837.91,420.20,81.39,235.43,1,-1,-1,-1
5,15,510.45,461.27,49.51,200.32,1,-1,-1,-1
5,20,376.41,443.76,24.80,64.38,1,-1,-1,-1
6,1,1361.69,417.78,167.12,383.85,1,-1,-1,-1
6,2,584.54,445.40,89.49,263.04,1,-1,-1,-1
6,3,1487.86,427.07,131.48,343.79,1,-1,-1,-1
6,4,438.12,442.52,124.88,282.24,1,-1,-1,-1
6,5,1010.14,429.85,48.78,99.89,1,-1,-1,-1
6,6,911.77,488.85,97.94,97.05,1,-1,-1,-1
6,7,1256.92,447.93,36.32,98.57,1,-1,-1,-1
6,8,732.51,479.63,35.50,88.53,1,-1,-1,-1
6,9,935.99,434.25,38.94,81.72,1,-1,-1,-1
6,10,547.94,450.74,33.96,107.21,1,-1,-1,-1
6,11,648.25,459.32,59.83,184.79,1,-1,-1,-1
6,12,1164.97,437.65,25.65,88.68,1,-1,-1,-1
6,13,1101.67,436.23,37.29,111.93,1,-1,-1,-1
6,15,510.69,461.31,51.03,205.83,1,-1,-1,-1
6,17,980.45,456.30,26.64,54.60,1,-1,-1,-1
6,20,376.89,443.45,25.56,64.54,1,-1,-1,-1
6,22,1367.56,433.62,43.50,126.41,1,-1,-1,-1
7,1,1376.72,415.79,152.64,386.41,1,-1,-1,-1
7,2,584.05,444.55,90.25,264.01,1,-1,-1,-1
7,3,1490.71,424.69,118.13,345.44,1,-1,-1,-1
7,4,436.99,442.32,128.45,282.40,1,-1,-1,-1
7,5,1011.85,430.55,47.65,99.41,1,-1,-1,-1
7,6,911.81,487.68,98.17,99.06,1,-1,-1,-1
7,7,1256.95,447.66,34.26,98.97,1,-1,-1,-1
7,8,732.83,476.92,34.72,92.69,1,-1,-1,-1
7,9,935.86,434.53,37.53,81.68,1,-1,-1,-1
7,10,547.37,449.91,34.91,108.13,1,-1,-1,-1
7,11,648.82,458.27,59.32,187.35,1,-1,-1,-1
7,12,1164.54,438.58,26.78,88.03,1,-1,-1,-1
7,13,1101.69,437.16,37.24,110.98,1,-1,-1,-1
7,15,511.52,461.21,49.63,208.65,1,-1,-1,-1
7,20,377.40,443.52,23.88,64.22,1,-1,-1,-1
7,22,1367.49,432.34,46.28,128.31,1,-1,-1,-1
8,1,1389.59,413.90,146.47,388.18,1,-1,-1,-1
8,2,583.25,444.46,91.58,263.88,1,-1,-1,-1
8,3,1491.12,425.32,147.74,344.12,1,-1,-1,-1
8,4,438.18,443.17,133.46,282.20,1,-1,-1,-1
8,5,1011.80,430.68,46.98,99.19,1,-1,-1,-1
8,6,911.27,488.16,98.92,98.49,1,-1,-1,-1
8,7,1256.87,447.99,32.55,98.62,1,-1,-1,-1
8,8,732.26,473.86,35.51,97.30,1,-1,-1,-1
8,9,935.92,434.65,36.91,80.87,1,-1,-1,-1
8,10,547.73,451.12,34.63,107.32,1,-1,-1,-1
8,11,649.95,459.88,58.28,187.64,1,-1,-1,-1
8,12,1164.18,438.62,27.14,87.80,1,-1,-1,-1
8,13,1101.72,436.83,36.57,110.83,1,-1,-1,-1
8,19,1307.58,430.73,33.92,115.25,1,-1,-1,-1
8,20,376.14,443.30,27.94,65.35,1,-1,-1,-1
8,22,1367.99,431.78,54.26,129.66,1,-1,-1,-1
9,1,1404.35,412.10,133.21,390.41,1,-1,-1,-1
9,2,584.24,443.39,89.84,264.40,1,-1,-1,-1
9,3,1498.02,423.50,152.94,344.62,1,-1,-1,-1
9,4,437.74,441.63,132.70,283.40,1,-1,-1,-1
9,5,1012.81,430.87,45.16,98.05,1,-1,-1,-1
9,6,911.17,487.56,97.92,98.63,1,-1,-1,-1
9,7,1256.30,447.95,35.10,98.42,1,-1,-1,-1
9,8,732.61,473.44,34.84,98.73,1,-1,-1,-1
9,9,935.40,434.53,36.53,80.82,1,-1,-1,-1
9,10,548.14,456.32,33.57,101.78,1,-1,-1,-1
9,11,650.80,458.62,57.59,189.16,1,-1,-1,-1
9,12,1163.43,438.42,27.81,88.13,1,-1,-1,-1
9,13,1100.86,436.89,37.40,111.25,1,-1,-1,-1
9,19,1305.84,429.61,35.24,116.53,1,-1,-1,-1
9,20,375.50,444.21,26.84,63.97,1,-1,-1,-1
9,22,1369.24,434.16,53.88,126.89,1,-1,-1,-1
10,1,1419.35,409.04,119.26,393.24,1,-1,-1,-1
10,2,584.10,443.61,90.06,264.56,1,-1,-1,-1
10,3,1522.32,421.27,108.32,350.35,1,-1,-1,-1
10,4,437.56,441.25,134.13,284.29,1,-1,-1,-1
10,5,1010.03,432.72,48.12,96.05,1,-1,-1,-1
10,6,911.18,483.04,99.12,104.04,1,-1,-1,-1
10,7,1256.15,447.89,34.45,98.52,1,-1,-1,-1
10,8,732.05,474.76,35.41,97.55,1,-1,-1,-1
10,9,935.09,434.69,36.66,81.70,1,-1,-1,-1
10,10,548.77,457.38,32.74,101.97,1,-1,-1,-1
10,11,652.31,458.59,56.03,188.85,1,-1,-1,-1
10,12,1164.35,438.91,25.49,87.99,1,-1,-1,-1
10,13,1101.03,436.98,37.33,110.86,1,-1,-1,-1
10,19,1306.32,429.83,34.86,116.12,1,-1,-1,-1
10,20,375.37,444.02,28.88,65.09,1,-1,-1,-1
10,22,1377.80,436.73,50.50,123.77,1,-1,-1,-1
11,1,1433.80,407.45,111.66,394.33,1,-1,-1,-1
11,2,584.02,443.58,89.85,264.85,1,-1,-1,-1
11,3,1534.10,422.88,98.53,346.45,1,-1,-1,-1
11,4,438.74,442.78,132.72,282.80,1,-1,-1,-1
11,5,1009.75,433.99,47.77,95.60,1,-1,-1,-1
11,6,910.94,484.03,98.74,103.06,1,-1,-1,-1
11,7,1256.36,448.07,33.59,98.43,1,-1,-1,-1
11,8,732.21,475.17,35.57,97.11,1,-1,-1,-1
11,9,935.06,434.58,35.93,81.42,1,-1,-1,-1
11,10,548.71,455.20,32.80,103.91,1,-1,-1,-1
11,11,654.12,457.83,54.46,190.51,1,-1,-1,-1
11,12,1163.70,438.50,27.79,88.02,1,-1,-1,-1
11,13,1101.01,436.98,37.28,110.44,1,-1,-1,-1
11,15,514.87,462.09,56.34,235.71,1,-1,-1,-1
11,19,1306.19,429.46,35.55,116.79,1,-1,-1,-1
11,20,375.48,444.57,27.86,63.65,1,-1,-1,-1
11,22,1379.65,435.72,48.17,123.24,1,-1,-1,-1
12,1,1441.22,422.14,116.71,380.17,1,-1,-1,-1
