4,1,23.18,143.16,77.11,199.84,1,-1,-1,-1
4,2,130.12,154.51,83.77,178.66,1,-1,-1,-1
5,1,28.86,142.95,79.83,204.85,1,-1,-1,-1
5,2,136.81,155.77,84.82,181.19,1,-1,-1,-1
5,5,262.58,201.45,25.34,63.69,1,-1,-1,-1
6,1,34.09,137.52,78.02,212.00,1,-1,-1,-1
6,2,141.03,154.02,87.16,184.60,1,-1,-1,-1
6,7,249.09,196.20,23.71,67.72,1,-1,-1,-1
7,1,37.45,133.96,78.05,216.10,1,-1,-1,-1
7,2,144.33,151.14,87.83,187.91,1,-1,-1,-1
7,7,255.60,199.62,22.02,63.00,1,-1,-1,-1
8,1,41.09,132.94,80.15,220.55,1,-1,-1,-1
8,2,153.40,151.73,86.17,191.60,1,-1,-1,-1
8,4,285.37,202.79,23.07,64.34,1,-1,-1,-1
8,7,264.45,197.62,22.25,66.89,1,-1,-1,-1
8,9,234.25,199.93,27.34,65.32,1,-1,-1,-1
8,11,303.99,207.07,18.87,43.06,1,-1,-1,-1
9,1,43.18,129.68,82.43,224.60,1,-1,-1,-1
9,2,159.10,151.19,85.63,193.65,1,-1,-1,-1
9,4,289.89,201.09,22.97,65.57,1,-1,-1,-1
9,7,269.69,197.27,22.51,67.67,1,-1,-1,-1
9,9,241.77,200.55,24.49,64.38,1,-1,-1,-1
9,11,310.05,209.34,14.34,41.27,1,-1,-1,-1
10,1,48.26,132.54,85.21,223.05,1,-1,-1,-1
10,2,165.38,148.39,90.15,198.34,1,-1,-1,-1
10,4,296.97,200.17,23.88,66.68,1,-1,-1,-1
10,7,277.06,197.83,23.49,66.60,1,-1,-1,-1
10,9,250.86,200.83,23.88,64.28,1,-1,-1,-1
10,11,318.00,208.35,13.76,42.23,1,-1,-1,-1
11,1,53.14,128.66,86.25,228.84,1,-1,-1,-1
11,2,171.25,147.30,90.45,200.87,1,-1,-1,-1
11,4,305.68,199.26,21.64,67.98,1,-1,-1,-1
11,7,285.67,197.53,22.22,67.07,1,-1,-1,-1
11,9,257.11,200.65,26.02,64.29,1,-1,-1,-1
11,11,325.63,205.05,14.04,45.43,1,-1,-1,-1
12,1,62.07,134.73,86.35,228.02,1,-1,-1,-1
12,2,182.00,148.60,91.17,205.01,1,-1,-1,-1
12,4,317.65,203.88,21.87,66.57,1,-1,-1,-1
12,7,297.71,199.66,21.90,68.05,1,-1,-1,-1
12,11,336.23,209.65,14.11,43.55,1,-1,-1,-1
13,1,66.18,130.16,86.82,234.10,1,-1,-1,-1
13,2,188.89,147.92,90.45,207.84,1,-1,-1,-1
13,4,323.20,201.89,22.16,67.60,1,-1,-1,-1
13,7,303.67,200.76,20.33,66.90,1,-1,-1,-1
13,11,341.90,208.18,12.63,44.82,1,-1,-1,-1
14,1,76.47,131.78,87.23,234.44,1,-1,-1,-1
14,2,198.17,145.02,96.24,212.74,1,-1,-1,-1
14,4,335.44,201.61,22.33,67.44,1,-1,-1,-1
14,5,286.83,201.49,25.90,65.77,1,-1,-1,-1
14,7,314.52,202.16,22.39,64.87,1,-1,-1,-1
14,11,354.05,206.29,11.70,45.83,1,-1,-1,-1
14,23,171.22,205.96,16.83,59.33,1,-1,-1,-1
15,1,82.28,132.59,90.35,238.29,1,-1,-1,-1
15,2,207.71,145.65,96.48,216.16,1,-1,-1,-1
15,4,346.63,203.12,28.15,68.27,1,-1,-1,-1
15,5,297.27,201.71,23.83,66.60,1,-1,-1,-1
15,7,321.94,198.12,26.94,69.90,1,-1,-1,-1
16,1,81.53,126.89,93.88,243.18,1,-1,-1,-1
16,2,207.72,140.96,104.09,220.01,1,-1,-1,-1
16,4,350.84,199.66,29.50,68.22,1,-1,-1,-1
16,5,302.23,199.36,25.22,66.30,1,-1,-1,-1
16,7,329.81,199.34,22.92,65.92,1,-1,-1,-1
17,1,81.55,124.59,95.45,247.73,1,-1,-1,-1
17,2,215.60,139.76,104.03,223.83,1,-1,-1,-1
17,4,353.07,195.81,24.69,70.74,1,-1,-1,-1
17,5,306.28,197.78,24.44,67.47,1,-1,-1,-1
17,7,333.71,195.35,23.79,69.44,1,-1,-1,-1
17,27,0.13,144.20,49.24,147.39,1,-1,-1,-1
17,28,190.65,193.02,27.35,72.39,1,-1,-1,-1
18,1,83.18,120.68,96.09,256.80,1,-1,-1,-1
18,2,215.66,137.97,109.93,229.79,1,-1,-1,-1
18,5,310.77,197.89,25.73,67.98,1,-1,-1,-1
18,7,340.70,192.66,19.70,41.86,1,-1,-1,-1
18,14,354.73,184.54,18.88,34.34,1,-1,-1,-1
18,27,0.12,144.24,54.19,154.70,1,-1,-1,-1
18,28,205.09,193.96,16.67,72.22,1,-1,-1,-1
19,1,81.14,116.17,96.63,261.41,1,-1,-1,-1
19,2,217.78,133.93,109.51,233.72,1,-1,-1,-1
19,5,311.87,194.76,24.45,68.68,1,-1,-1,-1
19,7,341.63,189.17,20.24,26.80,1,-1,-1,-1
19,14,355.33,181.38,20.24,32.31,1,-1,-1,-1
19,27,0.12,138.54,52.24,153.82,1,-1,-1,-1
20,1,75.72,112.74,100.10,266.39,1,-1,-1,-1
20,2,215.23,129.06,112.41,239.89,1,-1,-1,-1
20,7,341.53,186.67,19.88,23.22,1,-1,-1,-1
20,14,355.43,180.35,20.21,28.58,1,-1,-1,-1
