4,1,876.23,151.44,210.88,632.98,1,-1,-1,-1
4,2,1.09,70.97,322.44,990.45,1,-1,-1,-1
4,3,532.14,262.38,94.33,334.02,1,-1,-1,-1
4,4,378.28,273.60,115.37,321.83,1,-1,-1,-1
4,5,1667.68,535.53,67.18,161.42,1,-1,-1,-1
4,6,857.44,255.60,85.94,299.54,1,-1,-1,-1
4,7,731.79,321.90,45.58,128.46,1,-1,-1,-1
4,8,1042.79,229.39,89.93,409.93,1,-1,-1,-1
4,9,788.77,328.78,40.02,117.90,1,-1,-1,-1
4,10,1733.60,536.97,141.85,117.34,1,-1,-1,-1
4,11,690.62,334.85,41.40,111.47,1,-1,-1,-1
4,12,1324.25,337.31,23.02,38.58,1,-1,-1,-1
4,13,1790.48,341.28,34.19,34.27,1,-1,-1,-1
4,14,1377.66,320.88,29.98,53.56,1,-1,-1,-1
4,15,1848.11,338.27,31.75,40.89,1,-1,-1,-1
5,1,887.09,150.76,196.47,632.28,1,-1,-1,-1
5,2,1.01,84.52,309.19,975.36,1,-1,-1,-1
5,3,527.92,258.83,95.64,339.80,1,-1,-1,-1
5,4,370.62,269.89,117.83,326.31,1,-1,-1,-1
5,5,1670.99,534.86,63.35,164.21,1,-1,-1,-1
5,6,856.68,254.91,83.76,300.02,1,-1,-1,-1
5,7,728.40,319.66,46.31,130.85,1,-1,-1,-1
5,8,1047.96,229.59,82.91,409.87,1,-1,-1,-1
5,9,787.93,327.43,38.60,117.98,1,-1,-1,-1
5,10,1732.41,537.32,146.38,122.38,1,-1,-1,-1
5,11,689.37,329.79,39.35,118.29,1,-1,-1,-1
5,12,1320.71,335.79,22.84,39.11,1,-1,-1,-1
5,13,1789.95,340.90,35.52,32.64,1,-1,-1,-1
5,14,1375.97,319.56,30.75,53.51,1,-1,-1,-1
5,15,1847.04,338.77,29.66,39.81,1,-1,-1,-1
6,1,885.77,150.04,194.50,626.69,1,-1,-1,-1
6,2,2.68,66.14,288.16,988.54,1,-1,-1,-1
6,3,521.53,258.68,97.74,340.30,1,-1,-1,-1
6,4,362.67,265.11,121.44,330.75,1,-1,-1,-1
6,5,1670.70,537.31,64.73,165.04,1,-1,-1,-1
6,6,856.03,255.16,83.13,301.08,1,-1,-1,-1
6,7,721.29,318.42,50.71,131.47,1,-1,-1,-1
6,8,1045.83,230.40,80.29,414.56,1,-1,-1,-1
6,9,785.42,326.51,39.79,116.03,1,-1,-1,-1
6,10,1733.28,536.91,148.72,124.93,1,-1,-1,-1
