1,1,1472.70,418.95,78.69,173.82,1,-1,-1,-1
1,2,1366.49,396.77,64.48,218.30,1,-1,-1,-1
1,3,470.84,430.70,66.60,174.78,1,-1,-1,-1
1,4,733.23,422.74,49.27,170.65,1,-1,-1,-1
1,5,682.43,411.84,59.14,196.69,1,-1,-1,-1
1,6,635.89,425.02,46.23,134.14,1,-1,-1,-1
1,7,1171.41,419.31,34.32,104.96,1,-1,-1,-1
1,8,1113.22,417.94,28.36,79.24,1,-1,-1,-1
1,9,1228.47,412.36,33.01,110.11,1,-1,-1,-1
1,10,553.21,435.11,45.12,166.10,1,-1,-1,-1
1,11,1595.88,424.57,36.89,102.76,1,-1,-1,-1
1,12,587.50,432.10,55.13,169.70,1,-1,-1,-1
1,13,809.53,428.05,22.68,61.92,1,-1,-1,-1
1,14,859.02,432.63,21.66,70.16,1,-1,-1,-1
1,15,961.32,419.93,30.80,100.71,1,-1,-1,-1
1,16,1197.68,412.00,27.37,90.11,1,-1,-1,-1
1,17,838.78,428.57,22.53,59.72,1,-1,-1,-1
1,18,399.51,430.78,24.61,56.51,1,-1,-1,-1
2,1,1465.71,419.71,78.37,173.15,1,-1,-1,-1
2,2,1365.27,397.58,63.04,213.32,1,-1,-1,-1
2,3,464.50,429.81,66.58,174.66,1,-1,-1,-1
2,4,725.74,423.49,49.12,170.04,1,-1,-1,-1
2,5,677.78,410.06,59.39,197.53,1,-1,-1,-1
2,6,629.18,423.15,47.22,136.98,1,-1,-1,-1
2,7,1167.00,419.97,33.04,101.09,1,-1,-1,-1
2,8,1108.03,417.17,28.84,80.59,1,-1,-1,-1
2,9,1223.27,412.76,33.07,110.39,1,-1,-1,-1
2,10,549.33,432.95,45.40,166.85,1,-1,-1,-1
2,11,1591.01,424.66,36.73,102.29,1,-1,-1,-1
2,12,581.10,425.33,57.19,175.89,1,-1,-1,-1
2,13,802.04,426.73,22.94,62.79,1,-1,-1,-1
2,14,853.11,429.88,22.54,73.02,1,-1,-1,-1
