1,1,868.10,149.66,234.17,630.19,1,-1,-1,-1
1,2,0.27,28.35,347.35,1003.96,1,-1,-1,-1
1,3,547.21,265.40,94.05,321.68,1,-1,-1,-1
1,4,398.76,278.83,112.45,317.44,1,-1,-1,-1
1,5,1666.96,528.73,66.32,161.38,1,-1,-1,-1
1,6,863.27,255.37,88.53,298.61,1,-1,-1,-1
1,7,741.45,324.70,44.13,126.87,1,-1,-1,-1
1,8,1048.94,294.84,90.71,336.97,1,-1,-1,-1
1,9,795.73,328.44,40.89,118.84,1,-1,-1,-1
1,10,1734.81,530.01,120.70,116.21,1,-1,-1,-1
1,11,697.08,338.92,41.61,114.67,1,-1,-1,-1
1,12,1332.90,334.24,24.29,36.73,1,-1,-1,-1
1,13,1793.14,336.58,34.02,28.35,1,-1,-1,-1
1,14,1386.00,316.61,26.46,51.54,1,-1,-1,-1
1,15,1854.09,329.00,29.78,40.28,1,-1,-1,-1
2,1,865.35,148.94,234.01,629.90,1,-1,-1,-1
2,2,-0.00,40.90,347.71,1018.10,1,-1,-1,-1
2,3,543.39,263.27,94.93,324.74,1,-1,-1,-1
2,4,394.23,277.11,112.76,318.03,1,-1,-1,-1
2,5,1669.03,529.57,65.77,159.96,1,-1,-1,-1
2,6,860.40,253.10,89.24,301.03,1,-1,-1,-1
2,7,739.54,323.58,44.21,127.19,1,-1,-1,-1
2,8,1047.02,291.35,91.71,340.80,1,-1,-1,-1
2,9,793.97,327.66,40.39,117.39,1,-1,-1,-1
2,10,1732.93,529.66,121.92,117.72,1,-1,-1,-1
2,11,697.28,335.51,39.97,109.97,1,-1,-1,-1
2,12,1331.67,334.82,23.85,36.05,1,-1,-1,-1
2,13,1791.83,336.94,36.57,30.52,1,-1,-1,-1
2,14,1384.35,316.38,26.72,51.96,1,-1,-1,-1
2,15,1853.94,331.38,29.21,39.50,1,-1,-1,-1
3,1,864.24,150.80,233.34,628.63,1,-1,-1,-1
3,2,0.00,36.80,346.64,1025.69,1,-1,-1,-1
3,3,537.96,263.32,96.30,329.70,1,-1,-1,-1
3,4,388.95,275.52,113.74,320.44,1,-1,-1,-1
3,5,1669.46,533.71,66.66,162.11,1,-1,-1,-1
3,6,858.96,254.51,88.93,300.03,1,-1,-1,-1
3,7,736.08,322.54,44.85,129.03,1,-1,-1,-1
3,8,1043.10,291.42,93.13,346.27,1,-1,-1,-1
3,9,791.24,328.56,40.47,117.54,1,-1,-1,-1
3,10,1734.57,532.39,121.26,117.10,1,-1,-1,-1
3,11,695.24,335.94,39.30,108.02,1,-1,-1,-1
3,13,1789.73,340.02,38.49,32.27,1,-1,-1,-1
3,14,1384.40,320.11,26.85,52.22,1,-1,-1,-1
3,15,1852.92,335.27,28.78,38.89,1,-1,-1,-1
4,1,864.44,151.45,233.63,631.82,1,-1,-1,-1
4,2,0.00,62.74,336.04,1000.19,1,-1,-1,-1
4,3,531.72,262.54,97.30,333.57,1,-1,-1,-1
4,4,380.59,273.85,114.25,321.76,1,-1,-1,-1
4,5,1668.51,535.53,66.54,161.75,1,-1,-1,-1
4,6,856.53,255.40,88.71,299.64,1,-1,-1,-1
4,7,732.76,321.91,44.80,128.79,1,-1,-1,-1
4,8,1035.09,244.45,105.52,395.05,1,-1,-1,-1
4,9,788.82,328.79,40.53,117.78,1,-1,-1,-1
