1,1,868.10,149.66,234.17,630.19,1,-1,-1,-1
1,2,0.27,28.35,347.35,1003.96,1,-1,-1,-1
1,3,547.21,265.40,94.05,321.68,1,-1,-1,-1
1,4,398.76,278.83,112.45,317.44,1,-1,-1,-1
1,5,1666.96,528.73,66.32,161.38,1,-1,-1,-1
1,6,863.27,255.37,88.53,298.61,1,-1,-1,-1
1,7,741.45,324.70,44.13,126.87,1,-1,-1,-1
1,8,1048.94,294.84,90.71,336.97,1,-1,-1,-1
1,9,795.73,328.44,40.89,118.84,1,-1,-1,-1
1,10,1734.81,530.01,120.70,116.21,1,-1,-1,-1
1,11,697.08,338.92,41.61,114.67,1,-1,-1,-1
2,1,866.42,148.94,231.86,629.90,1,-1,-1,-1
2,2,0.83,40.90,341.74,1018.10,1,-1,-1,-1
2,3,543.63,263.27,94.44,324.74,1,-1,-1,-1
2,4,392.04,277.11,117.15,318.03,1,-1,-1,-1
2,5,1668.11,529.57,67.61,159.96,1,-1,-1,-1
2,6,860.58,253.10,88.88,301.03,1,-1,-1,-1
2,7,740.38,323.58,42.53,127.19,1,-1,-1,-1
2,8,1047.76,291.35,90.23,340.80,1,-1,-1,-1
2,9,793.83,327.66,40.68,117.39,1,-1,-1,-1
2,10,1740.35,529.66,107.08,117.72,1,-1,-1,-1
2,11,695.87,335.51,42.79,109.97,1,-1,-1,-1
3,1,867.11,150.80,227.59,628.63,1,-1,-1,-1
3,2,1.87,36.80,335.49,1025.69,1,-1,-1,-1
3,3,539.12,263.32,93.96,329.70,1,-1,-1,-1
3,4,386.79,275.52,118.18,320.44,1,-1,-1,-1
3,5,1669.20,533.71,67.18,162.11,1,-1,-1,-1
3,6,859.23,254.51,88.39,300.03,1,-1,-1,-1
3,7,736.28,322.54,44.35,129.03,1,-1,-1,-1
3,8,1043.89,291.42,91.50,346.27,1,-1,-1,-1
3,9,790.91,328.56,41.14,117.54,1,-1,-1,-1
3,10,1736.50,532.39,117.60,117.10,1,-1,-1,-1
3,11,694.48,335.94,40.95,108.02,1,-1,-1,-1
4,1,874.16,151.45,214.21,631.82,1,-1,-1,-1
4,2,1.38,62.74,324.63,1000.19,1,-1,-1,-1
4,3,533.22,262.54,94.20,333.57,1,-1,-1,-1
4,4,379.62,273.85,116.33,321.76,1,-1,-1,-1
4,5,1668.18,535.53,67.18,161.75,1,-1,-1,-1
4,6,857.64,255.40,86.48,299.64,1,-1,-1,-1
4,7,732.44,321.91,45.41,128.79,1,-1,-1,-1
4,8,1042.63,244.45,90.42,395.05,1,-1,-1,-1
4,9,788.93,328.79,40.33,117.78,1,-1,-1,-1
4,10,1734.10,536.14,136.27,117.27,1,-1,-1,-1
4,11,691.31,335.03,41.17,110.36,1,-1,-1,-1
4,12,1790.82,341.22,33.93,33.95,1,-1,-1,-1
5,1,884.64,151.11,199.21,632.35,1,-1,-1,-1
5,2,1.14,81.25,311.50,980.31,1,-1,-1,-1
5,3,528.37,259.71,95.26,338.91,1,-1,-1,-1
5,4,371.81,270.63,117.46,325.41,1,-1,-1,-1
5,5,1670.26,535.52,64.36,163.65,1,-1,-1,-1
5,6,856.63,255.16,84.26,299.87,1,-1,-1,-1
5,7,728.80,320.10,46.26,130.43,1,-1,-1,-1
5,8,1046.16,229.11,84.84,411.03,1,-1,-1,-1
